step,service_step,phase,kind,channel,x_m,y_m,before_status,after_status,before_radius_m,after_radius_m,movement_m,move_s,switch_s,operation_s,step_s,total_s,result,bearing_deg,reason,reason_explanation,unknown,found,absent,cleared
14,,扫描,measure,14,0.0,0.0,unknown,unknown,,,0.0,0.0,1,5.0,6.0,83.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,15,5,0,0
15,,扫描,measure,15,0.0,0.0,unknown,found,,750.2308009524535,0.0,0.0,1,5.0,6.0,89.0,direction,3.24,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,14,6,0,0
16,,扫描,measure,16,0.0,0.0,unknown,found,,750.183835033509,0.0,0.0,1,5.0,6.0,95.0,direction,315.72,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,13,7,0,0
17,,扫描,measure,17,0.0,0.0,unknown,found,,750.1907780019376,0.0,0.0,1,5.0,6.0,101.0,direction,180.52,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,12,8,0,0
18,,扫描,measure,18,0.0,0.0,unknown,unknown,,,0.0,0.0,1,5.0,6.0,107.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,12,8,0,0
19,,扫描,measure,19,0.0,0.0,unknown,found,,750.2308009524535,0.0,0.0,1,5.0,6.0,113.0,direction,20.18,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,11,9,0,0
20,,扫描,measure,20,0.0,0.0,unknown,found,,750.2308010020304,0.0,0.0,1,5.0,6.0,119.0,direction,177.67,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,10,10,0,0
21,,扫描,measure,1,1200.0,0.0,unknown,found,,750.1816270297413,1200.0,240.0,1,5.0,246.0,365.0,direction,122.92,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
22,,扫描,measure,2,1200.0,0.0,unknown,unknown,,,0.0,0.0,1,5.0,6.0,371.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
23,,扫描,measure,3,1200.0,0.0,unknown,unknown,,,0.0,0.0,1,5.0,6.0,377.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
24,,扫描,measure,4,1200.0,0.0,unknown,unknown,,,0.0,0.0,1,5.0,6.0,383.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
25,,扫描,measure,5,1200.0,0.0,found,found,750.2308010020303,33.92462737967699,0.0,0.0,1,5.0,6.0,389.0,direction,214.75,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
26,,扫描,measure,6,1200.0,0.0,unknown,unknown,,,0.0,0.0,1,5.0,6.0,395.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
27,,扫描,measure,7,1200.0,0.0,unknown,unknown,,,0.0,0.0,1,5.0,6.0,401.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
28,,扫描,measure,8,1200.0,0.0,found,found,750.2308010020304,54.71501115138889,0.0,0.0,1,5.0,6.0,407.0,direction,200.01,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
29,,扫描,measure,9,1200.0,0.0,unknown,unknown,,,0.0,0.0,1,5.0,6.0,413.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
30,,扫描,measure,10,1200.0,0.0,found,found,750.2308009524534,23.764006002380082,0.0,0.0,1,5.0,6.0,419.0,direction,176.55,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
31,,扫描,measure,11,1200.0,0.0,unknown,unknown,,,0.0,0.0,1,5.0,6.0,425.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
32,,扫描,measure,12,1200.0,0.0,found,found,750.2308010020303,750.2308010020303,0.0,0.0,1,5.0,6.0,431.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
33,,扫描,measure,13,1200.0,0.0,found,found,750.2296609964624,24.280377483910144,0.0,0.0,1,5.0,6.0,437.0,direction,178.17,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
34,,扫描,measure,14,1200.0,0.0,unknown,unknown,,,0.0,0.0,1,5.0,6.0,443.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
35,,扫描,measure,15,1200.0,0.0,found,found,750.2308009524535,46.417784005646496,0.0,0.0,1,5.0,6.0,449.0,direction,156.28,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
36,,扫描,measure,16,1200.0,0.0,found,found,750.183835033509,750.1838350834821,0.0,0.0,1,5.0,6.0,455.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
37,,扫描,measure,17,1200.0,0.0,found,found,750.1907780019376,750.1907780019376,0.0,0.0,1,5.0,6.0,461.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
38,,扫描,measure,18,1200.0,0.0,unknown,unknown,,,0.0,0.0,1,5.0,6.0,467.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
39,,扫描,measure,19,1200.0,0.0,found,found,750.2308009524535,120.03692832186633,0.0,0.0,1,5.0,6.0,473.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
40,,扫描,measure,20,1200.0,0.0,found,found,750.2308010020304,750.2308010020304,0.0,0.0,1,5.0,6.0,479.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
41,,扫描,measure,1,600.0000000000001,1039.2304845413264,found,found,750.1816270297413,105.03231230685236,1200.0,240.0,1,5.0,246.0,725.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
42,,扫描,measure,2,600.0000000000001,1039.2304845413264,unknown,unknown,,,0.0,0.0,1,5.0,6.0,731.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
43,,扫描,measure,3,600.0000000000001,1039.2304845413264,unknown,unknown,,,0.0,0.0,1,5.0,6.0,737.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
44,,扫描,measure,4,600.0000000000001,1039.2304845413264,unknown,unknown,,,0.0,0.0,1,5.0,6.0,743.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
45,,扫描,measure,6,600.0000000000001,1039.2304845413264,unknown,unknown,,,0.0,0.0,1,5.0,6.0,749.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
46,,扫描,measure,7,600.0000000000001,1039.2304845413264,unknown,unknown,,,0.0,0.0,1,5.0,6.0,755.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
47,,扫描,measure,9,600.0000000000001,1039.2304845413264,unknown,unknown,,,0.0,0.0,1,5.0,6.0,761.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
48,,扫描,measure,11,600.0000000000001,1039.2304845413264,unknown,unknown,,,0.0,0.0,1,5.0,6.0,767.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
49,,扫描,measure,12,600.0000000000001,1039.2304845413264,found,found,750.2308010020303,750.2308010020303,0.0,0.0,1,5.0,6.0,773.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
50,,扫描,measure,14,600.0000000000001,1039.2304845413264,unknown,unknown,,,0.0,0.0,1,5.0,6.0,779.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
51,,扫描,measure,16,600.0000000000001,1039.2304845413264,found,found,750.1838350834821,750.1838350834821,0.0,0.0,1,5.0,6.0,785.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
52,,扫描,measure,17,600.0000000000001,1039.2304845413264,found,found,750.1907780019376,750.1907780019376,0.0,0.0,1,5.0,6.0,791.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
53,,扫描,measure,18,600.0000000000001,1039.2304845413264,unknown,unknown,,,0.0,0.0,1,5.0,6.0,797.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
54,,扫描,measure,19,600.0000000000001,1039.2304845413264,found,found,120.03692832186633,120.03692832186633,0.0,0.0,1,5.0,6.0,803.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
55,,扫描,measure,20,600.0000000000001,1039.2304845413264,found,found,750.2308010020304,750.2308010020304,0.0,0.0,1,5.0,6.0,809.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
56,,扫描,measure,1,-599.9999999999998,1039.2304845413264,found,found,105.03231230685236,105.03231230685236,1200.0,240.0,1,5.0,246.0,1055.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
57,,扫描,measure,2,-599.9999999999998,1039.2304845413264,unknown,unknown,,,0.0,0.0,1,5.0,6.0,1061.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
58,,扫描,measure,3,-599.9999999999998,1039.2304845413264,unknown,unknown,,,0.0,0.0,1,5.0,6.0,1067.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
59,,扫描,measure,4,-599.9999999999998,1039.2304845413264,unknown,unknown,,,0.0,0.0,1,5.0,6.0,1073.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
60,,扫描,measure,6,-599.9999999999998,1039.2304845413264,unknown,unknown,,,0.0,0.0,1,5.0,6.0,1079.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
61,,扫描,measure,7,-599.9999999999998,1039.2304845413264,unknown,unknown,,,0.0,0.0,1,5.0,6.0,1085.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
62,,扫描,measure,9,-599.9999999999998,1039.2304845413264,unknown,unknown,,,0.0,0.0,1,5.0,6.0,1091.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
63,,扫描,measure,11,-599.9999999999998,1039.2304845413264,unknown,unknown,,,0.0,0.0,1,5.0,6.0,1097.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
64,,扫描,measure,12,-599.9999999999998,1039.2304845413264,found,found,750.2308010020303,33.017320622946244,0.0,0.0,1,5.0,6.0,1103.0,direction,245.54,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
65,,扫描,measure,14,-599.9999999999998,1039.2304845413264,unknown,unknown,,,0.0,0.0,1,5.0,6.0,1109.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
66,,扫描,measure,16,-599.9999999999998,1039.2304845413264,found,found,750.1838350834821,750.1838350834821,0.0,0.0,1,5.0,6.0,1115.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
67,,扫描,measure,17,-599.9999999999998,1039.2304845413264,found,found,750.1907780019376,37.940773076734594,0.0,0.0,1,5.0,6.0,1121.0,direction,244.09,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
68,,扫描,measure,18,-599.9999999999998,1039.2304845413264,unknown,unknown,,,0.0,0.0,1,5.0,6.0,1127.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
69,,扫描,measure,19,-599.9999999999998,1039.2304845413264,found,found,120.03692832186633,120.03692832186633,0.0,0.0,1,5.0,6.0,1133.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
70,,扫描,measure,20,-599.9999999999998,1039.2304845413264,found,found,750.2308010020304,33.36632028124025,0.0,0.0,1,5.0,6.0,1139.0,direction,246.02,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
71,,扫描,measure,1,-1200.0,1.4695761589768238e-13,found,found,105.03231230685236,105.03231230685236,1200.0,240.0,1,5.0,246.0,1385.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
72,,扫描,measure,2,-1200.0,1.4695761589768238e-13,unknown,unknown,,,0.0,0.0,1,5.0,6.0,1391.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
73,,扫描,measure,3,-1200.0,1.4695761589768238e-13,unknown,unknown,,,0.0,0.0,1,5.0,6.0,1397.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
74,,扫描,measure,4,-1200.0,1.4695761589768238e-13,unknown,unknown,,,0.0,0.0,1,5.0,6.0,1403.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,9,11,0,0
75,,扫描,measure,6,-1200.0,1.4695761589768238e-13,unknown,found,,135.04154438645995,0.0,0.0,1,5.0,6.0,1409.0,direction,325.85,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,8,12,0,0
76,,扫描,measure,7,-1200.0,1.4695761589768238e-13,unknown,found,,105.03231230685245,0.0,0.0,1,5.0,6.0,1415.0,direction,359.74,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,7,13,0,0
77,,扫描,measure,9,-1200.0,1.4695761589768238e-13,unknown,unknown,,,0.0,0.0,1,5.0,6.0,1421.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,7,13,0,0
78,,扫描,measure,11,-1200.0,1.4695761589768238e-13,unknown,unknown,,,0.0,0.0,1,5.0,6.0,1427.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,7,13,0,0
79,,扫描,measure,14,-1200.0,1.4695761589768238e-13,unknown,unknown,,,0.0,0.0,1,5.0,6.0,1433.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,7,13,0,0
80,,扫描,measure,16,-1200.0,1.4695761589768238e-13,found,found,750.1838350834821,750.1838350834821,0.0,0.0,1,5.0,6.0,1439.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,7,13,0,0
81,,扫描,measure,18,-1200.0,1.4695761589768238e-13,unknown,unknown,,,0.0,0.0,1,5.0,6.0,1445.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,7,13,0,0
82,,扫描,measure,19,-1200.0,1.4695761589768238e-13,found,found,120.03692832186633,120.03692832186633,0.0,0.0,1,5.0,6.0,1451.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,7,13,0,0
83,,扫描,measure,1,-600.0000000000006,-1039.2304845413262,found,found,105.03231230685236,105.03231230685236,1199.9999999999998,239.99999999999994,1,5.0,245.99999999999994,1697.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,7,13,0,0
84,,扫描,measure,2,-600.0000000000006,-1039.2304845413262,unknown,unknown,,,0.0,0.0,1,5.0,6.0,1703.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,7,13,0,0
85,,扫描,measure,3,-600.0000000000006,-1039.2304845413262,unknown,unknown,,,0.0,0.0,1,5.0,6.0,1709.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,7,13,0,0
86,,扫描,measure,4,-600.0000000000006,-1039.2304845413262,unknown,unknown,,,0.0,0.0,1,5.0,6.0,1715.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,7,13,0,0
87,,扫描,measure,6,-600.0000000000006,-1039.2304845413262,found,found,135.04154438645995,120.03692837144592,0.0,0.0,1,5.0,6.0,1721.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,7,13,0,0
88,,扫描,measure,7,-600.0000000000006,-1039.2304845413262,found,found,105.03231230685245,105.03231230685245,0.0,0.0,1,5.0,6.0,1727.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,7,13,0,0
89,,扫描,measure,9,-600.0000000000006,-1039.2304845413262,unknown,unknown,,,0.0,0.0,1,5.0,6.0,1733.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,7,13,0,0
90,,扫描,measure,11,-600.0000000000006,-1039.2304845413262,unknown,unknown,,,0.0,0.0,1,5.0,6.0,1739.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,7,13,0,0
91,,扫描,measure,14,-600.0000000000006,-1039.2304845413262,unknown,unknown,,,0.0,0.0,1,5.0,6.0,1745.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,7,13,0,0
92,,扫描,measure,16,-600.0000000000006,-1039.2304845413262,found,found,750.1838350834821,750.1838350834821,0.0,0.0,1,5.0,6.0,1751.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,7,13,0,0
93,,扫描,measure,18,-600.0000000000006,-1039.2304845413262,unknown,unknown,,,0.0,0.0,1,5.0,6.0,1757.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,7,13,0,0
94,,扫描,measure,19,-600.0000000000006,-1039.2304845413262,found,found,120.03692832186633,120.03692832186633,0.0,0.0,1,5.0,6.0,1763.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,7,13,0,0
95,,扫描,measure,1,600.0000000000001,-1039.2304845413264,found,found,105.03231230685236,105.03231230685236,1200.0000000000007,240.00000000000014,1,5.0,246.00000000000014,2009.0000000000002,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,7,13,0,0
96,,扫描,measure,2,600.0000000000001,-1039.2304845413264,unknown,absent,,,0.0,0.0,1,5.0,6.0,2015.0000000000002,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,6,13,1,0
97,,扫描,measure,3,600.0000000000001,-1039.2304845413264,unknown,absent,,,0.0,0.0,1,5.0,6.0,2021.0000000000002,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,5,13,2,0
98,,扫描,measure,4,600.0000000000001,-1039.2304845413264,unknown,absent,,,0.0,0.0,1,5.0,6.0,2027.0000000000002,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,4,13,3,0
99,,扫描,measure,6,600.0000000000001,-1039.2304845413264,found,found,120.03692837144592,120.03692837144592,0.0,0.0,1,5.0,6.0,2033.0000000000002,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,4,13,3,0
100,,扫描,measure,7,600.0000000000001,-1039.2304845413264,found,found,105.03231230685245,105.03231230685245,0.0,0.0,1,5.0,6.0,2039.0000000000002,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,4,13,3,0
101,,扫描,measure,9,600.0000000000001,-1039.2304845413264,unknown,absent,,,0.0,0.0,1,5.0,6.0,2045.0000000000002,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,3,13,4,0
102,,扫描,measure,11,600.0000000000001,-1039.2304845413264,unknown,absent,,,0.0,0.0,1,5.0,6.0,2051.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,2,13,5,0
103,,扫描,measure,14,600.0000000000001,-1039.2304845413264,unknown,absent,,,0.0,0.0,1,5.0,6.0,2057.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,1,13,6,0
104,,扫描,measure,16,600.0000000000001,-1039.2304845413264,found,found,750.1838350834821,120.01846284153747,0.0,0.0,1,5.0,6.0,2063.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,1,13,6,0
105,,扫描,measure,18,600.0000000000001,-1039.2304845413264,unknown,absent,,,0.0,0.0,1,5.0,6.0,2069.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,0,13,7,0
106,,扫描,measure,19,600.0000000000001,-1039.2304845413264,found,found,120.03692832186633,120.03692832186633,0.0,0.0,1,5.0,6.0,2075.0,no_signal,,fixed_scan,按固定扫描任务检测；清除/排除频道及已足够小的区域会在任务生成时跳过,0,13,7,0
107,1,服务,measure,19,1083.1903584372953,-58.117028145723914,found,found,120.03692832186633,32.00800824025158,1093.6436973746465,218.7287394749293,0,5.0,223.7287394749293,2298.728739474929,direction,176.58,midpoint_first_two_shared,执行已选公共位置的多频道测量块；此步测一个频道，不重新进行全局预演,0,13,7,0
108,2,服务,measure,1,1083.1903584372953,-58.117028145723914,found,found,105.03231230685236,4.461681318044385,0.0,0.0,1,5.0,6.0,2304.728739474929,direction,64.42,midpoint_first_two_shared,执行已选公共位置的多频道测量块；此步测一个频道，不重新进行全局预演,0,13,7,0
109,3,服务,measure,5,1083.1903584372953,-58.117028145723914,found,found,33.92462737967699,3.269596946815,0.0,0.0,1,5.0,6.0,2310.728739474929,direction,350.34,midpoint_first_two_shared,执行已选公共位置的多频道测量块；此步测一个频道，不重新进行全局预演,0,13,7,0
110,4,服务,measure,8,1083.1903584372953,-58.117028145723914,found,found,54.71501115138889,2.485681261309991,0.0,0.0,1,5.0,6.0,2316.728739474929,direction,123.75,midpoint_first_two_shared,执行已选公共位置的多频道测量块；此步测一个频道，不重新进行全局预演,0,13,7,0
111,5,服务,measure,15,1083.1903584372953,-58.117028145723914,found,found,46.417784005646496,5.351448587187213,0.0,0.0,1,5.0,6.0,2322.728739474929,direction,111.88,midpoint_first_two_shared,执行已选公共位置的多频道测量块；此步测一个频道，不重新进行全局预演,0,13,7,0
112,6,服务,measure,16,1083.1903584372953,-58.117028145723914,found,found,120.01846284153747,26.69402442552628,0.0,0.0,1,5.0,6.0,2328.728739474929,direction,181.17,midpoint_first_two_shared,执行已选公共位置的多频道测量块；此步测一个频道，不重新进行全局预演,0,13,7,0
